EmployeeID,Age,Department,JobRole,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,TrainingTimesLastYear,YearsWithCurrManager,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator,Cluster,CareerPathSegment,PromotionGapRiskScore,Attrition,JobSatisfaction,EnvironmentSatisfaction
1243,47,Research & Development,Manufacturing Director,22,11,14,4,10,0.6363636363636364,0.5,0.18181818181818182,0.45454545454545453,0,High-Risk Stagnation Profile,High,0,2,3
1244,40,Research & Development,Healthcare Representative,7,4,7,3,7,1.0,0.5714285714285714,0.42857142857142855,1.0,0,High-Risk Stagnation Profile,High,0,1,2
1245,54,Research & Development,Research Scientist,7,1,1,2,7,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.0,3,Fast-Track Performers,Medium,0,4,4
1246,31,Sales,Sales Executive,3,2,2,3,2,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,4,Promotion-Stalled Employees,High,0,1,1
1247,28,Research & Development,Research Scientist,3,2,1,3,2,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,3,Fast-Track Performers,Medium,0,1,3
1248,38,Sales,Sales Representative,4,2,0,4,3,0.0,0.5,1.0,0.75,3,Fast-Track Performers,Low,0,4,2
1249,26,Sales,Sales Executive,5,3,1,4,2,0.2,0.6,0.8,0.4,3,Fast-Track Performers,Low,0,4,3
1250,58,Research & Development,Research Director,2,2,2,3,2,1.0,1.0,1.5,1.0,4,Promotion-Stalled Employees,High,0,3,1
1251,18,Research & Development,Research Scientist,0,0,0,4,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,0,3,2
1252,31,Human Resources,Human Resources,1,0,0,4,0,0.0,0.0,4.0,0.0,1,Early-Career Explorers,Low,1,1,4
1253,29,Human Resources,Human Resources,2,2,2,3,0,1.0,1.0,1.5,0.0,4,Promotion-Stalled Employees,High,1,1,1
1254,45,Sales,Sales Executive,8,7,5,3,7,0.625,0.875,0.375,0.875,0,High-Risk Stagnation Profile,High,0,3,3
1255,36,Research & Development,Research Scientist,1,0,0,2,0,0.0,0.0,2.0,0.0,1,Early-Career Explorers,Low,0,2,4
1256,43,Sales,Sales Executive,7,7,7,5,7,1.0,1.0,0.7142857142857143,1.0,0,High-Risk Stagnation Profile,High,0,4,1
1257,27,Research & Development,Laboratory Technician,5,4,0,3,2,0.0,0.8,0.6,0.4,3,Fast-Track Performers,Medium,0,4,4
1258,29,Research & Development,Laboratory Technician,11,8,3,3,10,0.2727272727272727,0.7272727272727273,0.2727272727272727,0.9090909090909091,2,High-Risk Stagnation Profile,High,0,4,4
1259,32,Sales,Sales Executive,0,0,0,2,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,0,4,4
1260,42,Research & Development,Research Scientist,6,3,3,1,3,0.5,0.5,0.16666666666666666,0.5,3,Fast-Track Performers,Medium,0,3,3
1261,47,Research & Development,Laboratory Technician,2,2,2,2,0,1.0,1.0,1.0,0.0,4,Promotion-Stalled Employees,High,0,3,2
1262,46,Research & Development,Manufacturing Director,9,8,4,4,7,0.4444444444444444,0.8888888888888888,0.4444444444444444,0.7777777777777778,2,High-Risk Stagnation Profile,High,0,4,4
1263,28,Human Resources,Human Resources,3,2,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,Promotion-Stalled Employees,High,0,4,3
1264,29,Research & Development,Healthcare Representative,7,0,1,3,6,0.14285714285714285,0.0,0.42857142857142855,0.8571428571428571,3,Fast-Track Performers,Low,0,3,4
1265,42,Research & Development,Laboratory Technician,0,0,0,3,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,0,3,4
1266,32,Sales,Sales Executive,2,2,2,3,2,1.0,1.0,1.5,1.0,4,Promotion-Stalled Employees,High,1,2,3
1267,46,Sales,Sales Executive,19,17,2,5,8,0.10526315789473684,0.8947368421052632,0.2631578947368421,0.42105263157894735,2,High-Risk Stagnation Profile,High,0,1,1
1268,27,Sales,Sales Representative,9,8,5,5,8,0.5555555555555556,0.8888888888888888,0.5555555555555556,0.8888888888888888,0,High-Risk Stagnation Profile,High,0,3,2
1269,29,Human Resources,Human Resources,1,0,0,3,0,0.0,0.0,3.0,0.0,1,Early-Career Explorers,Low,0,2,4
1270,43,Research & Development,Manager,16,12,6,2,14,0.375,0.75,0.125,0.875,2,High-Risk Stagnation Profile,High,0,3,1
1271,29,Research & Development,Research Scientist,1,0,1,3,0,1.0,0.0,3.0,0.0,1,Early-Career Explorers,Medium,1,4,4
1272,46,Sales,Sales Executive,8,7,0,2,7,0.0,0.875,0.25,0.875,2,High-Risk Stagnation Profile,High,1,2,3
1273,27,Research & Development,Research Scientist,7,6,7,2,3,1.0,0.8571428571428571,0.2857142857142857,0.42857142857142855,0,High-Risk Stagnation Profile,High,0,1,4
1274,39,Research & Development,Research Scientist,2,2,2,2,2,1.0,1.0,1.0,1.0,4,Promotion-Stalled Employees,High,0,4,4
1275,55,Research & Development,Research Scientist,5,2,0,2,4,0.0,0.4,0.4,0.8,3,Fast-Track Performers,Low,0,4,2
1276,28,Sales,Sales Representative,1,0,0,3,0,0.0,0.0,3.0,0.0,1,Early-Career Explorers,Low,0,2,2
1277,30,Sales,Sales Representative,1,0,0,3,0,0.0,0.0,3.0,0.0,1,Early-Career Explorers,Low,1,4,2
1278,22,Research & Development,Research Scientist,1,0,0,2,0,0.0,0.0,2.0,0.0,1,Early-Career Explorers,Low,1,2,4
1279,36,Sales,Sales Executive,10,9,1,4,7,0.1,0.9,0.4,0.7,2,High-Risk Stagnation Profile,Medium,0,3,2
1280,31,Research & Development,Laboratory Technician,10,8,0,2,2,0.0,0.8,0.2,0.2,3,Fast-Track Performers,Medium,0,3,2
1281,34,Sales,Sales Executive,5,3,1,3,0,0.2,0.6,0.6,0.0,3,Fast-Track Performers,Low,0,4,3
1282,29,Research & Development,Laboratory Technician,3,2,1,2,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,Fast-Track Performers,Medium,0,1,4
1283,37,Research & Development,Research Scientist,5,3,0,2,4,0.0,0.6,0.4,0.8,3,Fast-Track Performers,Low,0,1,4
1284,35,Research & Development,Manufacturing Director,3,2,0,2,2,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,Fast-Track Performers,Medium,0,2,4
1285,45,Research & Development,Manufacturing Director,9,8,3,2,8,0.3333333333333333,0.8888888888888888,0.2222222222222222,0.8888888888888888,2,High-Risk Stagnation Profile,High,0,4,2
1286,36,Human Resources,Human Resources,10,1,0,2,8,0.0,0.1,0.2,0.8,3,Fast-Track Performers,Medium,0,4,2
1287,40,Research & Development,Manager,19,7,11,3,16,0.5789473684210527,0.3684210526315789,0.15789473684210525,0.8421052631578947,0,High-Risk Stagnation Profile,High,0,1,1
1288,26,Research & Development,Research Scientist,1,0,1,3,0,1.0,0.0,3.0,0.0,1,Early-Career Explorers,Medium,0,3,2
1289,27,Sales,Sales Executive,8,7,0,5,7,0.0,0.875,0.625,0.875,2,High-Risk Stagnation Profile,Medium,0,3,1
1290,48,Research & Development,Manager,22,17,4,3,7,0.18181818181818182,0.7727272727272727,0.13636363636363635,0.3181818181818182,2,High-Risk Stagnation Profile,High,0,4,4
1291,44,Research & Development,Healthcare Representative,2,0,2,5,2,1.0,0.0,2.5,1.0,4,Promotion-Stalled Employees,High,0,1,2
1292,34,Research & Development,Research Scientist,5,2,3,2,0,0.6,0.4,0.4,0.0,3,Fast-Track Performers,Medium,1,1,4
1293,56,Research & Development,Laboratory Technician,4,2,1,3,0,0.25,0.5,0.75,0.0,3,Fast-Track Performers,Low,1,4,1
1294,36,Sales,Sales Executive,4,2,1,1,3,0.25,0.5,0.25,0.75,3,Fast-Track Performers,Medium,0,2,3
1295,41,Sales,Sales Executive,5,4,1,3,4,0.2,0.8,0.6,0.8,3,Fast-Track Performers,Medium,0,2,3
1296,42,Research & Development,Research Director,13,7,5,3,7,0.38461538461538464,0.5384615384615384,0.23076923076923078,0.5384615384615384,0,High-Risk Stagnation Profile,High,0,1,3
1297,31,Sales,Sales Executive,5,2,1,2,4,0.2,0.4,0.4,0.8,3,Fast-Track Performers,Low,0,4,3
1298,34,Sales,Sales Executive,4,2,0,3,1,0.0,0.5,0.75,0.25,3,Fast-Track Performers,Low,0,4,4
1299,31,Research & Development,Laboratory Technician,2,2,2,0,2,1.0,1.0,0.0,1.0,4,Promotion-Stalled Employees,High,0,3,1
1300,26,Research & Development,Laboratory Technician,7,7,7,3,7,1.0,1.0,0.42857142857142855,1.0,0,High-Risk Stagnation Profile,High,0,4,3
1301,45,Research & Development,Healthcare Representative,4,2,0,3,3,0.0,0.5,0.75,0.75,3,Fast-Track Performers,Low,0,3,2
1302,33,Sales,Sales Executive,10,4,0,2,9,0.0,0.4,0.2,0.9,2,High-Risk Stagnation Profile,Medium,0,3,2
1303,28,Sales,Sales Executive,7,7,0,2,7,0.0,1.0,0.2857142857142857,1.0,2,High-Risk Stagnation Profile,High,0,4,3
1304,29,Sales,Sales Representative,1,0,0,3,0,0.0,0.0,3.0,0.0,1,Early-Career Explorers,Low,1,1,3
1305,39,Sales,Sales Executive,3,2,1,1,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,3,Fast-Track Performers,Medium,0,3,1
1306,27,Research & Development,Research Scientist,5,3,1,3,2,0.2,0.6,0.6,0.4,3,Fast-Track Performers,Low,0,2,2
1307,34,Research & Development,Research Scientist,15,10,6,3,11,0.4,0.6666666666666666,0.2,0.7333333333333333,0,High-Risk Stagnation Profile,High,0,4,3
1308,28,Sales,Sales Executive,2,0,2,0,2,1.0,0.0,0.0,1.0,4,Promotion-Stalled Employees,High,1,3,4
1309,47,Research & Development,Research Scientist,8,7,1,4,7,0.125,0.875,0.5,0.875,2,High-Risk Stagnation Profile,Medium,0,2,3
1310,56,Sales,Sales Executive,0,0,0,3,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,0,1,4
1311,39,Research & Development,Manufacturing Director,10,0,7,3,9,0.7,0.0,0.3,0.9,0,High-Risk Stagnation Profile,High,0,1,1
1312,38,Research & Development,Research Scientist,20,11,0,3,7,0.0,0.55,0.15,0.35,2,High-Risk Stagnation Profile,Medium,0,2,4
1313,32,Research & Development,Research Scientist,4,1,0,2,3,0.0,0.25,0.5,0.75,3,Fast-Track Performers,Low,1,3,1
1314,38,Research & Development,Research Scientist,5,2,0,0,3,0.0,0.4,0.0,0.6,3,Fast-Track Performers,Medium,0,4,2
1315,49,Research & Development,Research Director,5,4,4,3,3,0.8,0.8,0.6,0.6,4,Promotion-Stalled Employees,High,0,4,2
1316,42,Sales,Sales Executive,0,0,0,4,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,0,4,2
1317,27,Human Resources,Human Resources,1,0,0,2,0,0.0,0.0,2.0,0.0,1,Early-Career Explorers,Low,1,2,1
1318,35,Sales,Sales Executive,5,3,0,2,4,0.0,0.6,0.4,0.8,3,Fast-Track Performers,Low,0,1,2
1319,28,Research & Development,Research Scientist,5,3,1,3,4,0.2,0.6,0.6,0.8,3,Fast-Track Performers,Low,0,3,3
1320,31,Research & Development,Research Scientist,4,2,2,3,3,0.5,0.5,0.75,0.75,3,Fast-Track Performers,Medium,0,1,3
1321,36,Research & Development,Laboratory Technician,5,4,0,3,2,0.0,0.8,0.6,0.4,3,Fast-Track Performers,Medium,0,2,1
1322,34,Sales,Sales Executive,14,8,2,3,1,0.14285714285714285,0.5714285714285714,0.21428571428571427,0.07142857142857142,3,Fast-Track Performers,Medium,0,4,1
1323,34,Sales,Sales Executive,8,7,1,2,1,0.125,0.875,0.25,0.125,3,Fast-Track Performers,Medium,0,3,4
1324,26,Research & Development,Laboratory Technician,7,7,7,6,6,1.0,1.0,0.8571428571428571,0.8571428571428571,0,High-Risk Stagnation Profile,High,0,1,3
1325,29,Research & Development,Healthcare Representative,5,3,0,5,2,0.0,0.6,1.0,0.4,3,Fast-Track Performers,Low,0,1,1
1326,32,Research & Development,Healthcare Representative,5,1,1,6,2,0.2,0.2,1.2,0.4,3,Fast-Track Performers,Low,0,4,3
1327,31,Research & Development,Research Scientist,10,8,8,6,7,0.8,0.8,0.6,0.7,0,High-Risk Stagnation Profile,High,0,1,4
1328,28,Research & Development,Laboratory Technician,4,1,0,2,3,0.0,0.25,0.5,0.75,3,Fast-Track Performers,Low,1,4,3
1329,38,Sales,Sales Representative,1,0,0,3,0,0.0,0.0,3.0,0.0,1,Early-Career Explorers,Low,0,1,1
1330,35,Sales,Sales Executive,10,8,0,2,9,0.0,0.8,0.2,0.9,2,High-Risk Stagnation Profile,High,0,4,3
1331,27,Sales,Sales Executive,7,7,0,5,7,0.0,1.0,0.7142857142857143,1.0,2,High-Risk Stagnation Profile,Medium,0,4,4
1332,32,Research & Development,Manufacturing Director,1,0,0,1,0,0.0,0.0,1.0,0.0,1,Early-Career Explorers,Low,0,4,4
1333,31,Sales,Sales Executive,10,7,0,4,8,0.0,0.7,0.4,0.8,2,High-Risk Stagnation Profile,Medium,1,4,1
1334,53,Sales,Sales Executive,2,2,2,2,2,1.0,1.0,1.0,1.0,4,Promotion-Stalled Employees,High,1,1,1
1335,54,Research & Development,Research Scientist,4,3,2,6,3,0.5,0.75,1.5,0.75,4,Promotion-Stalled Employees,High,0,3,1
1336,33,Research & Development,Healthcare Representative,9,7,2,2,8,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.8888888888888888,2,High-Risk Stagnation Profile,High,0,3,4
1337,43,Research & Development,Healthcare Representative,10,9,0,1,9,0.0,0.9,0.1,0.9,2,High-Risk Stagnation Profile,High,0,3,1
1338,38,Human Resources,Human Resources,6,2,1,2,2,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,Fast-Track Performers,Low,0,2,4
1339,31,Research & Development,Laboratory Technician,1,0,0,4,0,0.0,0.0,4.0,0.0,1,Early-Career Explorers,Low,0,4,4
1340,39,Sales,Sales Executive,20,8,11,3,10,0.55,0.4,0.15,0.5,0,High-Risk Stagnation Profile,High,0,1,2
1341,42,Research & Development,Research Scientist,20,9,3,2,7,0.15,0.45,0.1,0.35,2,High-Risk Stagnation Profile,Medium,0,3,4
1342,31,Research & Development,Research Director,11,7,4,2,8,0.36363636363636365,0.6363636363636364,0.18181818181818182,0.7272727272727273,2,High-Risk Stagnation Profile,High,0,3,3
1343,54,Research & Development,Manufacturing Director,5,2,1,3,4,0.2,0.4,0.6,0.8,3,Fast-Track Performers,Low,0,1,3
1344,24,Research & Development,Healthcare Representative,4,3,1,2,2,0.25,0.75,0.5,0.5,3,Fast-Track Performers,Medium,0,3,2
1345,23,Research & Development,Laboratory Technician,5,2,1,6,4,0.2,0.4,1.2,0.8,3,Fast-Track Performers,Low,0,4,4
1346,40,Research & Development,Laboratory Technician,10,9,9,2,4,0.9,0.9,0.2,0.4,0,High-Risk Stagnation Profile,High,0,3,4
1347,40,Sales,Sales Executive,11,8,5,4,10,0.45454545454545453,0.7272727272727273,0.36363636363636365,0.9090909090909091,2,High-Risk Stagnation Profile,High,0,2,2
1348,25,Human Resources,Human Resources,2,0,1,3,2,0.5,0.0,1.5,1.0,3,Fast-Track Performers,Medium,0,2,3
1349,30,Research & Development,Laboratory Technician,12,8,1,6,7,0.08333333333333333,0.6666666666666666,0.5,0.5833333333333334,2,High-Risk Stagnation Profile,Medium,0,2,4
1350,25,Research & Development,Laboratory Technician,2,2,0,2,2,0.0,1.0,1.0,1.0,3,Fast-Track Performers,Medium,0,3,4
1351,47,Research & Development,Healthcare Representative,17,14,12,3,11,0.7058823529411765,0.8235294117647058,0.17647058823529413,0.6470588235294118,0,High-Risk Stagnation Profile,High,0,3,1
1352,33,Research & Development,Laboratory Technician,1,1,0,2,0,0.0,1.0,2.0,0.0,3,Fast-Track Performers,Medium,0,3,2
1353,38,Sales,Sales Executive,15,13,5,3,8,0.3333333333333333,0.8666666666666667,0.2,0.5333333333333333,2,High-Risk Stagnation Profile,High,0,2,4
1354,31,Sales,Sales Representative,2,2,1,1,2,0.5,1.0,0.5,1.0,4,Promotion-Stalled Employees,High,0,3,1
1355,38,Research & Development,Manufacturing Director,8,3,7,1,7,0.875,0.375,0.125,0.875,0,High-Risk Stagnation Profile,High,0,3,1
1356,42,Research & Development,Research Scientist,4,3,1,3,2,0.25,0.75,0.75,0.5,3,Fast-Track Performers,Medium,0,1,4
1357,41,Research & Development,Research Scientist,5,3,1,3,0,0.2,0.6,0.6,0.0,3,Fast-Track Performers,Low,0,4,4
1358,47,Research & Development,Research Director,13,8,5,3,12,0.38461538461538464,0.6153846153846154,0.23076923076923078,0.9230769230769231,2,High-Risk Stagnation Profile,High,0,2,3
1359,35,Research & Development,Laboratory Technician,2,2,2,3,2,1.0,1.0,1.5,1.0,4,Promotion-Stalled Employees,High,0,3,4
1360,22,Research & Development,Research Scientist,3,2,1,2,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,Fast-Track Performers,Medium,0,3,4
1361,35,Research & Development,Research Scientist,10,7,0,5,8,0.0,0.7,0.5,0.8,2,High-Risk Stagnation Profile,Medium,0,3,2
1362,33,Research & Development,Healthcare Representative,9,7,8,6,1,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.1111111111111111,0,High-Risk Stagnation Profile,High,0,4,2
1363,32,Research & Development,Laboratory Technician,6,2,4,3,1,0.6666666666666666,0.3333333333333333,0.5,0.16666666666666666,3,Fast-Track Performers,Medium,0,2,3
1364,40,Research & Development,Laboratory Technician,1,0,0,3,0,0.0,0.0,3.0,0.0,1,Early-Career Explorers,Low,0,4,1
1365,32,Sales,Sales Representative,2,2,2,2,2,1.0,1.0,1.0,1.0,4,Promotion-Stalled Employees,High,0,2,2
1366,39,Research & Development,Research Scientist,7,7,1,2,7,0.14285714285714285,1.0,0.2857142857142857,1.0,2,High-Risk Stagnation Profile,High,0,4,1
1367,38,Research & Development,Research Director,18,16,1,3,11,0.05555555555555555,0.8888888888888888,0.16666666666666666,0.6111111111111112,2,High-Risk Stagnation Profile,High,0,3,2
1368,32,Sales,Sales Executive,14,10,5,3,7,0.35714285714285715,0.7142857142857143,0.21428571428571427,0.5,2,High-Risk Stagnation Profile,High,0,4,3
1369,37,Research & Development,Research Director,16,11,6,2,8,0.375,0.6875,0.125,0.5,0,High-Risk Stagnation Profile,High,0,4,3
1370,25,Sales,Sales Executive,5,3,0,3,4,0.0,0.6,0.6,0.8,3,Fast-Track Performers,Low,0,3,1
1371,52,Sales,Sales Representative,9,8,0,3,0,0.0,0.8888888888888888,0.3333333333333333,0.0,3,Fast-Track Performers,Medium,0,4,1
1372,44,Research & Development,Research Scientist,4,3,1,2,2,0.25,0.75,0.5,0.5,3,Fast-Track Performers,Medium,0,4,2
1373,21,Sales,Sales Representative,2,2,1,6,2,0.5,1.0,3.0,1.0,4,Promotion-Stalled Employees,High,0,1,3
1374,39,Research & Development,Manager,6,0,1,3,3,0.16666666666666666,0.0,0.5,0.5,3,Fast-Track Performers,Low,0,4,4
1375,23,Sales,Sales Representative,1,0,1,3,0,1.0,0.0,3.0,0.0,1,Early-Career Explorers,Medium,1,1,4
1376,36,Sales,Sales Executive,9,7,3,2,4,0.3333333333333333,0.7777777777777778,0.2222222222222222,0.4444444444444444,2,High-Risk Stagnation Profile,High,0,4,1
1377,36,Research & Development,Manufacturing Director,4,2,0,3,2,0.0,0.5,0.75,0.5,3,Fast-Track Performers,Low,0,2,4
1378,56,Research & Development,Healthcare Representative,13,12,1,2,9,0.07692307692307693,0.9230769230769231,0.15384615384615385,0.6923076923076923,2,High-Risk Stagnation Profile,High,0,3,3
1379,29,Research & Development,Research Scientist,2,2,2,3,2,1.0,1.0,1.5,1.0,4,Promotion-Stalled Employees,High,1,4,1
1380,42,Research & Development,Manager,22,6,4,2,14,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.6363636363636364,2,High-Risk Stagnation Profile,Medium,0,3,1
1381,56,Research & Development,Laboratory Technician,10,9,9,4,8,0.9,0.9,0.4,0.8,0,High-Risk Stagnation Profile,High,1,3,4
1382,41,Research & Development,Manufacturing Director,20,7,0,3,10,0.0,0.35,0.15,0.5,2,High-Risk Stagnation Profile,Medium,0,2,1
1383,34,Sales,Sales Executive,8,7,1,2,7,0.125,0.875,0.25,0.875,2,High-Risk Stagnation Profile,High,0,3,4
1384,36,Sales,Sales Executive,15,12,11,4,11,0.7333333333333333,0.8,0.26666666666666666,0.7333333333333333,0,High-Risk Stagnation Profile,High,0,4,4
1385,41,Sales,Sales Executive,5,4,0,5,4,0.0,0.8,1.0,0.8,3,Fast-Track Performers,Medium,0,2,3
1386,32,Research & Development,Research Scientist,4,2,1,4,2,0.25,0.5,1.0,0.5,3,Fast-Track Performers,Low,0,1,4
1387,35,Human Resources,Human Resources,9,0,1,2,7,0.1111111111111111,0.0,0.2222222222222222,0.7777777777777778,3,Fast-Track Performers,Medium,0,4,3
1388,38,Sales,Sales Executive,10,7,1,1,9,0.1,0.7,0.1,0.9,2,High-Risk Stagnation Profile,High,0,4,1
1389,50,Sales,Sales Executive,6,3,0,3,1,0.0,0.5,0.5,0.16666666666666666,3,Fast-Track Performers,Low,1,3,2
1390,36,Sales,Sales Executive,6,3,0,2,0,0.0,0.5,0.3333333333333333,0.0,3,Fast-Track Performers,Low,0,4,2
1391,45,Sales,Sales Executive,5,3,0,3,1,0.0,0.6,0.6,0.2,3,Fast-Track Performers,Low,0,3,4
1392,40,Research & Development,Research Scientist,2,2,2,2,2,1.0,1.0,1.0,1.0,4,Promotion-Stalled Employees,High,0,3,3
1393,35,Research & Development,Healthcare Representative,10,2,0,2,2,0.0,0.2,0.2,0.2,3,Fast-Track Performers,Medium,0,3,3
1394,40,Research & Development,Research Scientist,5,3,0,2,2,0.0,0.6,0.4,0.4,3,Fast-Track Performers,Low,0,3,3
1395,35,Research & Development,Research Scientist,4,3,1,5,1,0.25,0.75,1.25,0.25,3,Fast-Track Performers,Medium,0,4,3
1396,29,Research & Development,Laboratory Technician,4,3,0,2,3,0.0,0.75,0.5,0.75,3,Fast-Track Performers,Medium,0,2,4
1397,29,Research & Development,Research Scientist,5,4,0,3,4,0.0,0.8,0.6,0.8,3,Fast-Track Performers,Medium,0,1,4
1398,50,Sales,Sales Executive,3,2,2,3,0,0.6666666666666666,0.6666666666666666,1.0,0.0,3,Fast-Track Performers,High,1,1,4
1399,39,Sales,Sales Executive,20,9,9,2,6,0.45,0.45,0.1,0.3,0,High-Risk Stagnation Profile,High,0,4,2
1400,31,Research & Development,Manufacturing Director,9,4,1,2,7,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.7777777777777778,2,High-Risk Stagnation Profile,Medium,0,1,2
1401,26,Sales,Sales Representative,4,2,0,2,0,0.0,0.5,0.5,0.0,3,Fast-Track Performers,Low,0,3,4
1402,36,Research & Development,Laboratory Technician,5,2,0,3,3,0.0,0.4,0.6,0.6,3,Fast-Track Performers,Low,0,4,3
1403,39,Research & Development,Healthcare Representative,7,7,1,5,7,0.14285714285714285,1.0,0.7142857142857143,1.0,2,High-Risk Stagnation Profile,Medium,0,1,4
1404,27,Research & Development,Manufacturing Director,6,2,0,0,3,0.0,0.3333333333333333,0.0,0.5,3,Fast-Track Performers,Medium,0,2,2
1405,49,Sales,Sales Executive,9,6,0,3,8,0.0,0.6666666666666666,0.3333333333333333,0.8888888888888888,2,High-Risk Stagnation Profile,Medium,0,2,4
1406,34,Research & Development,Laboratory Technician,4,3,1,3,2,0.25,0.75,0.75,0.5,3,Fast-Track Performers,Medium,0,3,2
